,StrategyName,InvestmentManager,TradingDay,WindCode,SecuType,TargetWeight
706,Stratified Sampling,IV001,2022/1/10,601877.SH,STOCK,0.01059861
707,Stratified Sampling,IV001,2022/1/10,601865.SH,STOCK,0.006566312
708,Stratified Sampling,IV001,2022/1/10,002202.SZ,STOCK,0.006606534
709,Stratified Sampling,IV001,2022/1/10,600690.SH,STOCK,0.021488833
710,Stratified Sampling,IV001,2022/1/10,000651.SZ,STOCK,0.00794393
711,Stratified Sampling,IV001,2022/1/10,002050.SZ,STOCK,0.0020614
712,Stratified Sampling,IV001,2022/1/10,603486.SH,STOCK,0.001568675
713,Stratified Sampling,IV001,2022/1/10,688169.SH,STOCK,0.00098545
714,Stratified Sampling,IV001,2022/1/10,002032.SZ,STOCK,0.000452502
715,Stratified Sampling,IV001,2022/1/10,002607.SZ,STOCK,0.00066367
716,Stratified Sampling,IV001,2022/1/10,002841.SZ,STOCK,0.001226784
717,Stratified Sampling,IV001,2022/1/10,300144.SZ,STOCK,0.001015616
718,Stratified Sampling,IV001,2022/1/10,601633.SH,STOCK,0.013725904
719,Stratified Sampling,IV001,2022/1/10,000338.SZ,STOCK,0.008225487
720,Stratified Sampling,IV001,2022/1/10,600660.SH,STOCK,0.004494857
721,Stratified Sampling,IV001,2022/1/10,000625.SZ,STOCK,0.002624514
722,Stratified Sampling,IV001,2022/1/10,601799.SH,STOCK,0.003348517
723,Stratified Sampling,IV001,2022/1/10,601966.SH,STOCK,0.001568675
724,Stratified Sampling,IV001,2022/1/10,601766.SH,STOCK,0.009502549
725,Stratified Sampling,IV001,2022/1/10,300124.SZ,STOCK,0.005721641
726,Stratified Sampling,IV001,2022/1/10,000157.SZ,STOCK,0.003549629
727,Stratified Sampling,IV001,2022/1/10,688009.SH,STOCK,0.000583225
728,Stratified Sampling,IV001,2022/1/10,002008.SZ,STOCK,0.002091566
729,Stratified Sampling,IV001,2022/1/10,603338.SH,STOCK,0.002373123
730,Stratified Sampling,IV001,2022/1/11,000538.SZ,STOCK,0.047814414
731,Stratified Sampling,IV001,2022/1/11,603392.SH,STOCK,0.016591752
732,Stratified Sampling,IV001,2022/1/11,601607.SH,STOCK,0.010950557
733,Stratified Sampling,IV001,2022/1/11,300595.SZ,STOCK,0.008537211
734,Stratified Sampling,IV001,2022/1/11,600079.SH,STOCK,0.00588253
735,Stratified Sampling,IV001,2022/1/11,300558.SZ,STOCK,0.00496747
736,Stratified Sampling,IV001,2022/1/11,601186.SH,STOCK,0.001629008
737,Stratified Sampling,IV001,2022/1/11,601390.SH,STOCK,0.002674792
738,Stratified Sampling,IV001,2022/1/11,601618.SH,STOCK,0.00123684
739,Stratified Sampling,IV001,2022/1/11,601668.SH,STOCK,0.004756302
740,Stratified Sampling,IV001,2022/1/11,601669.SH,STOCK,0.002805514
741,Stratified Sampling,IV001,2022/1/11,601800.SH,STOCK,0.001367563
742,Stratified Sampling,IV001,2022/1/11,600028.SH,STOCK,0.004726136
743,Stratified Sampling,IV001,2022/1/11,002493.SZ,STOCK,0.002503846
744,Stratified Sampling,IV001,2022/1/11,600346.SH,STOCK,0.002202178
745,Stratified Sampling,IV001,2022/1/11,000301.SZ,STOCK,0.001267007
746,Stratified Sampling,IV001,2022/1/11,601808.SH,STOCK,0.000402224
747,Stratified Sampling,IV001,2022/1/11,000703.SZ,STOCK,0.001055839
748,Stratified Sampling,IV001,2022/1/11,300888.SZ,STOCK,0.000321779
749,Stratified Sampling,IV001,2022/1/11,300896.SZ,STOCK,0.002101622
750,Stratified Sampling,IV001,2022/1/11,688363.SH,STOCK,0.000673726
751,Stratified Sampling,IV001,2022/1/11,003816.SZ,STOCK,0.013384014
752,Stratified Sampling,IV001,2022/1/11,601985.SH,STOCK,0.002634569
753,Stratified Sampling,IV001,2022/1/11,600011.SH,STOCK,0.001930677
754,Stratified Sampling,IV001,2022/1/11,600025.SH,STOCK,0.000532947
755,Stratified Sampling,IV001,2022/1/11,600886.SH,STOCK,0.001548564
756,Stratified Sampling,IV001,2022/1/11,600795.SH,STOCK,0.001277062
757,Stratified Sampling,IV001,2022/1/11,000063.SZ,STOCK,0.004826692
758,Stratified Sampling,IV001,2022/1/11,300628.SZ,STOCK,0.001337396
759,Stratified Sampling,IV001,2022/1/11,600050.SH,STOCK,0.003308295
760,Stratified Sampling,IV001,2022/1/11,000708.SZ,STOCK,0.000935171
761,Stratified Sampling,IV001,2022/1/11,600010.SH,STOCK,0.002885959
762,Stratified Sampling,IV001,2022/1/11,600019.SH,STOCK,0.002896015
763,Stratified Sampling,IV001,2022/1/11,601995.SH,STOCK,0.056070067
764,Stratified Sampling,IV001,2022/1/11,601211.SH,STOCK,0.01465102
765,Stratified Sampling,IV001,2022/1/11,002736.SZ,STOCK,0.012690177
766,Stratified Sampling,IV001,2022/1/11,601901.SH,STOCK,0.007481372
767,Stratified Sampling,IV001,2022/1/11,000783.SZ,STOCK,0.006123865
768,Stratified Sampling,IV001,2022/1/11,600109.SH,STOCK,0.005148471
769,Stratified Sampling,IV001,2022/1/11,000876.SZ,STOCK,0.001548564
770,Stratified Sampling,IV001,2022/1/11,002157.SZ,STOCK,0.000693837
771,Stratified Sampling,IV001,2022/1/11,002311.SZ,STOCK,0.002765292
772,Stratified Sampling,IV001,2022/1/11,002714.SZ,STOCK,0.0063652
773,Stratified Sampling,IV001,2022/1/11,300498.SZ,STOCK,0.003881464
774,Stratified Sampling,IV001,2022/1/11,300999.SZ,STOCK,0.00123684
775,Stratified Sampling,IV001,2022/1/11,603288.SH,STOCK,0.08399449
776,Stratified Sampling,IV001,2022/1/11,600887.SH,STOCK,0.025038463
777,Stratified Sampling,IV001,2022/1/11,600600.SH,STOCK,0.006093698
778,Stratified Sampling,IV001,2022/1/11,605499.SH,STOCK,0.004193188
779,Stratified Sampling,IV001,2022/1/11,600132.SH,STOCK,0.003207739
780,Stratified Sampling,IV001,2022/1/11,600872.SH,STOCK,0.003117238
781,Stratified Sampling,IV001,2022/1/11,601288.SH,STOCK,0.041157602
782,Stratified Sampling,IV001,2022/1/11,601328.SH,STOCK,0.023721178
783,Stratified Sampling,IV001,2022/1/11,002142.SZ,STOCK,0.018673263
784,Stratified Sampling,IV001,2022/1/11,601229.SH,STOCK,0.010749444
785,Stratified Sampling,IV001,2022/1/11,600919.SH,STOCK,0.008134986
786,Stratified Sampling,IV001,2022/1/11,601838.SH,STOCK,0.005781974
787,Stratified Sampling,IV001,2022/1/11,601919.SH,STOCK,0.011493559
788,Stratified Sampling,IV001,2022/1/11,601111.SH,STOCK,0.00554064
789,Stratified Sampling,IV001,2022/1/11,600029.SH,STOCK,0.002433457
790,Stratified Sampling,IV001,2022/1/11,600115.SH,STOCK,0.001277062
791,Stratified Sampling,IV001,2022/1/11,600009.SH,STOCK,0.003770853
792,Stratified Sampling,IV001,2022/1/11,601021.SH,STOCK,0.002021177
793,Stratified Sampling,IV001,2022/1/11,000786.SZ,STOCK,0.00164912
794,Stratified Sampling,IV001,2022/1/11,002271.SZ,STOCK,0.004223355
795,Stratified Sampling,IV001,2022/1/11,002791.SZ,STOCK,0.001055839
796,Stratified Sampling,IV001,2022/1/11,600176.SH,STOCK,0.001980955
797,Stratified Sampling,IV001,2022/1/11,600585.SH,STOCK,0.004384245
798,Stratified Sampling,IV001,2022/1/11,002460.SZ,STOCK,0.011543837
799,Stratified Sampling,IV001,2022/1/11,002466.SZ,STOCK,0.009542772
800,Stratified Sampling,IV001,2022/1/11,603993.SH,STOCK,0.001789898
801,Stratified Sampling,IV001,2022/1/11,601600.SH,STOCK,0.007048981
802,Stratified Sampling,IV001,2022/1/11,600547.SH,STOCK,0.001538508
803,Stratified Sampling,IV001,2022/1/11,600489.SH,STOCK,0.002131789
804,Stratified Sampling,IV001,2022/1/11,002027.SZ,STOCK,0.003750742
805,Stratified Sampling,IV001,2022/1/11,002555.SZ,STOCK,0.001629008
806,Stratified Sampling,IV001,2022/1/11,002602.SZ,STOCK,0.001699398
807,Stratified Sampling,IV001,2022/1/11,002624.SZ,STOCK,0.00107595
808,Stratified Sampling,IV001,2022/1/11,300413.SZ,STOCK,0.001940732
809,Stratified Sampling,IV001,2022/1/11,002230.SZ,STOCK,0.017667702
810,Stratified Sampling,IV001,2022/1/11,601360.SH,STOCK,0.004313856
811,Stratified Sampling,IV001,2022/1/11,002410.SZ,STOCK,0.006988647
812,Stratified Sampling,IV001,2022/1/11,002236.SZ,STOCK,0.00331835
813,Stratified Sampling,IV001,2022/1/11,688561.SH,STOCK,0.00256418
814,Stratified Sampling,IV001,2022/1/11,603019.SH,STOCK,0.004253522
815,Stratified Sampling,IV001,2022/1/11,000725.SZ,STOCK,0.032037166
816,Stratified Sampling,IV001,2022/1/11,002049.SZ,STOCK,0.018713486
817,Stratified Sampling,IV001,2022/1/11,002938.SZ,STOCK,0.012830955
818,Stratified Sampling,IV001,2022/1/11,300408.SZ,STOCK,0.008738323
819,Stratified Sampling,IV001,2022/1/11,600183.SH,STOCK,0.004605468
820,Stratified Sampling,IV001,2022/1/11,601231.SH,STOCK,0.005047915
821,Stratified Sampling,IV001,2022/1/11,601088.SH,STOCK,0.003368629
822,Stratified Sampling,IV001,2022/1/11,601225.SH,STOCK,0.002141844
823,Stratified Sampling,IV001,2022/1/11,601898.SH,STOCK,0.000522892
824,Stratified Sampling,IV001,2022/1/11,600989.SH,STOCK,0.008919324
825,Stratified Sampling,IV001,2022/1/11,603260.SH,STOCK,0.000965338
826,Stratified Sampling,IV001,2022/1/11,002601.SZ,STOCK,0.00364013
827,Stratified Sampling,IV001,2022/1/11,002064.SZ,STOCK,0.000653614
828,Stratified Sampling,IV001,2022/1/11,601216.SH,STOCK,0.000804449
829,Stratified Sampling,IV001,2022/1/11,600143.SH,STOCK,0.002513902
830,Stratified Sampling,IV001,2022/1/11,002024.SZ,STOCK,0.000693837
831,Stratified Sampling,IV001,2022/1/11,600655.SH,STOCK,0.000724004
832,Stratified Sampling,IV001,2022/1/11,601888.SH,STOCK,0.009713717
833,Stratified Sampling,IV001,2022/1/11,601933.SH,STOCK,0.00066367
834,Stratified Sampling,IV001,2022/1/11,603195.SH,STOCK,0.000593281
835,Stratified Sampling,IV001,2022/1/11,603833.SH,STOCK,0.001226784
836,Stratified Sampling,IV001,2022/1/11,603899.SH,STOCK,0.001086006
837,Stratified Sampling,IV001,2022/1/11,600760.SH,STOCK,0.005641196
838,Stratified Sampling,IV001,2022/1/11,600150.SH,STOCK,0.002011122
839,Stratified Sampling,IV001,2022/1/11,601989.SH,STOCK,0.002182067
840,Stratified Sampling,IV001,2022/1/11,002179.SZ,STOCK,0.002503846
841,Stratified Sampling,IV001,2022/1/11,000768.SZ,STOCK,0.002292679
842,Stratified Sampling,IV001,2022/1/11,601698.SH,STOCK,0.001317285
843,Stratified Sampling,IV001,2022/1/11,600048.SH,STOCK,0.011181836
844,Stratified Sampling,IV001,2022/1/11,001979.SZ,STOCK,0.001920621
845,Stratified Sampling,IV001,2022/1/11,601155.SH,STOCK,0.001196617
846,Stratified Sampling,IV001,2022/1/11,000069.SZ,STOCK,0.001307229
847,Stratified Sampling,IV001,2022/1/11,600383.SH,STOCK,0.00132734
848,Stratified Sampling,IV001,2022/1/11,600848.SH,STOCK,0.001397729
849,Stratified Sampling,IV001,2022/1/11,002812.SZ,STOCK,0.060293423
850,Stratified Sampling,IV001,2022/1/11,600438.SH,STOCK,0.016611864
851,Stratified Sampling,IV001,2022/1/11,002459.SZ,STOCK,0.012509176
852,Stratified Sampling,IV001,2022/1/11,601877.SH,STOCK,0.01059861
853,Stratified Sampling,IV001,2022/1/11,601865.SH,STOCK,0.006113809
854,Stratified Sampling,IV001,2022/1/11,002202.SZ,STOCK,0.007059036
855,Stratified Sampling,IV001,2022/1/11,600690.SH,STOCK,0.021488833
856,Stratified Sampling,IV001,2022/1/11,000651.SZ,STOCK,0.00794393
857,Stratified Sampling,IV001,2022/1/11,002050.SZ,STOCK,0.0020614
858,Stratified Sampling,IV001,2022/1/11,603486.SH,STOCK,0.001568675
859,Stratified Sampling,IV001,2022/1/11,688169.SH,STOCK,0.00098545
860,Stratified Sampling,IV001,2022/1/11,002032.SZ,STOCK,0.000452502
861,Stratified Sampling,IV001,2022/1/11,002607.SZ,STOCK,0.00066367
862,Stratified Sampling,IV001,2022/1/11,002841.SZ,STOCK,0.001226784
863,Stratified Sampling,IV001,2022/1/11,300144.SZ,STOCK,0.001015616
864,Stratified Sampling,IV001,2022/1/11,601633.SH,STOCK,0.013725904
865,Stratified Sampling,IV001,2022/1/11,000338.SZ,STOCK,0.008225487
866,Stratified Sampling,IV001,2022/1/11,600660.SH,STOCK,0.004494857
867,Stratified Sampling,IV001,2022/1/11,000625.SZ,STOCK,0.002624514
868,Stratified Sampling,IV001,2022/1/11,601799.SH,STOCK,0.003348517
869,Stratified Sampling,IV001,2022/1/11,601966.SH,STOCK,0.001568675
870,Stratified Sampling,IV001,2022/1/11,601766.SH,STOCK,0.009502549
871,Stratified Sampling,IV001,2022/1/11,300124.SZ,STOCK,0.005721641
872,Stratified Sampling,IV001,2022/1/11,000157.SZ,STOCK,0.003549629
873,Stratified Sampling,IV001,2022/1/11,688009.SH,STOCK,0.000583225
874,Stratified Sampling,IV001,2022/1/11,002008.SZ,STOCK,0.002091566
875,Stratified Sampling,IV001,2022/1/11,603338.SH,STOCK,0.002373123
876,Stratified Sampling,IV001,2022/1/12,000538.SZ,STOCK,0.047675386
877,Stratified Sampling,IV001,2022/1/12,603392.SH,STOCK,0.016543509
878,Stratified Sampling,IV001,2022/1/12,601607.SH,STOCK,0.010918716
879,Stratified Sampling,IV001,2022/1/12,300595.SZ,STOCK,0.008402098
880,Stratified Sampling,IV001,2022/1/12,600079.SH,STOCK,0.005975716
881,Stratified Sampling,IV001,2022/1/12,002044.SZ,STOCK,0.004953026
882,Stratified Sampling,IV001,2022/1/12,601186.SH,STOCK,0.001624272
883,Stratified Sampling,IV001,2022/1/12,601390.SH,STOCK,0.002667014
884,Stratified Sampling,IV001,2022/1/12,601618.SH,STOCK,0.001233243
885,Stratified Sampling,IV001,2022/1/12,601668.SH,STOCK,0.004742473
886,Stratified Sampling,IV001,2022/1/12,601669.SH,STOCK,0.002797357
887,Stratified Sampling,IV001,2022/1/12,601800.SH,STOCK,0.001363586
888,Stratified Sampling,IV001,2022/1/12,600028.SH,STOCK,0.004712394
889,Stratified Sampling,IV001,2022/1/12,002493.SZ,STOCK,0.002496566
890,Stratified Sampling,IV001,2022/1/12,600346.SH,STOCK,0.002195775
891,Stratified Sampling,IV001,2022/1/12,000301.SZ,STOCK,0.001263323
892,Stratified Sampling,IV001,2022/1/12,601808.SH,STOCK,0.000401055
893,Stratified Sampling,IV001,2022/1/12,000703.SZ,STOCK,0.001052769
894,Stratified Sampling,IV001,2022/1/12,300888.SZ,STOCK,0.000320844
895,Stratified Sampling,IV001,2022/1/12,300896.SZ,STOCK,0.002095511
896,Stratified Sampling,IV001,2022/1/12,688363.SH,STOCK,0.000671767
897,Stratified Sampling,IV001,2022/1/12,600905.SH,STOCK,0.014578341
898,Stratified Sampling,IV001,2022/1/12,003816.SZ,STOCK,0.001674404
899,Stratified Sampling,IV001,2022/1/12,601985.SH,STOCK,0.002626909
900,Stratified Sampling,IV001,2022/1/12,600011.SH,STOCK,0.001925063
901,Stratified Sampling,IV001,2022/1/12,600025.SH,STOCK,0.000531398
902,Stratified Sampling,IV001,2022/1/12,600795.SH,STOCK,0.00281741
903,Stratified Sampling,IV001,2022/1/12,000063.SZ,STOCK,0.004812657
904,Stratified Sampling,IV001,2022/1/12,300628.SZ,STOCK,0.001333507
905,Stratified Sampling,IV001,2022/1/12,600050.SH,STOCK,0.003298676
906,Stratified Sampling,IV001,2022/1/12,000708.SZ,STOCK,0.000932452
907,Stratified Sampling,IV001,2022/1/12,600010.SH,STOCK,0.002877568
908,Stratified Sampling,IV001,2022/1/12,600019.SH,STOCK,0.002887594
909,Stratified Sampling,IV001,2022/1/12,601995.SH,STOCK,0.055907036
910,Stratified Sampling,IV001,2022/1/12,601211.SH,STOCK,0.01460842
911,Stratified Sampling,IV001,2022/1/12,002736.SZ,STOCK,0.012653278
912,Stratified Sampling,IV001,2022/1/12,601901.SH,STOCK,0.007459619
913,Stratified Sampling,IV001,2022/1/12,000783.SZ,STOCK,0.006106059
914,Stratified Sampling,IV001,2022/1/12,600109.SH,STOCK,0.005133501
915,Stratified Sampling,IV001,2022/1/12,000876.SZ,STOCK,0.001544061
916,Stratified Sampling,IV001,2022/1/12,002157.SZ,STOCK,0.000691819
917,Stratified Sampling,IV001,2022/1/12,002311.SZ,STOCK,0.002757252
918,Stratified Sampling,IV001,2022/1/12,002714.SZ,STOCK,0.006346692
919,Stratified Sampling,IV001,2022/1/12,300498.SZ,STOCK,0.003870179
920,Stratified Sampling,IV001,2022/1/12,300999.SZ,STOCK,0.001233243
921,Stratified Sampling,IV001,2022/1/12,603288.SH,STOCK,0.083750263
922,Stratified Sampling,IV001,2022/1/12,600887.SH,STOCK,0.02496566
923,Stratified Sampling,IV001,2022/1/12,600600.SH,STOCK,0.00607598
924,Stratified Sampling,IV001,2022/1/12,605499.SH,STOCK,0.004180996
925,Stratified Sampling,IV001,2022/1/12,600132.SH,STOCK,0.003198412
926,Stratified Sampling,IV001,2022/1/12,600872.SH,STOCK,0.003108174
927,Stratified Sampling,IV001,2022/1/12,601288.SH,STOCK,0.04103793
928,Stratified Sampling,IV001,2022/1/12,601328.SH,STOCK,0.023652205
929,Stratified Sampling,IV001,2022/1/12,002142.SZ,STOCK,0.018618968
930,Stratified Sampling,IV001,2022/1/12,601229.SH,STOCK,0.010718189
931,Stratified Sampling,IV001,2022/1/12,601009.SH,STOCK,0.008111333
932,Stratified Sampling,IV001,2022/1/12,601838.SH,STOCK,0.005765162
933,Stratified Sampling,IV001,2022/1/12,601919.SH,STOCK,0.01146014
934,Stratified Sampling,IV001,2022/1/12,601111.SH,STOCK,0.00552453
935,Stratified Sampling,IV001,2022/1/12,600029.SH,STOCK,0.002426381
936,Stratified Sampling,IV001,2022/1/12,600115.SH,STOCK,0.001273349
937,Stratified Sampling,IV001,2022/1/12,600009.SH,STOCK,0.003759889
938,Stratified Sampling,IV001,2022/1/12,601021.SH,STOCK,0.0020153
939,Stratified Sampling,IV001,2022/1/12,000786.SZ,STOCK,0.001644325
940,Stratified Sampling,IV001,2022/1/12,002271.SZ,STOCK,0.004211075
941,Stratified Sampling,IV001,2022/1/12,002791.SZ,STOCK,0.001052769
942,Stratified Sampling,IV001,2022/1/12,600176.SH,STOCK,0.001975195
943,Stratified Sampling,IV001,2022/1/12,600585.SH,STOCK,0.004371497
944,Stratified Sampling,IV001,2022/1/12,002460.SZ,STOCK,0.011510272
945,Stratified Sampling,IV001,2022/1/12,002466.SZ,STOCK,0.009515025
946,Stratified Sampling,IV001,2022/1/12,603799.SH,STOCK,0.004872816
947,Stratified Sampling,IV001,2022/1/12,601600.SH,STOCK,0.003940363
948,Stratified Sampling,IV001,2022/1/12,600547.SH,STOCK,0.001534035
949,Stratified Sampling,IV001,2022/1/12,600489.SH,STOCK,0.00212559
950,Stratified Sampling,IV001,2022/1/12,002027.SZ,STOCK,0.003739836
951,Stratified Sampling,IV001,2022/1/12,002555.SZ,STOCK,0.001624272
952,Stratified Sampling,IV001,2022/1/12,002602.SZ,STOCK,0.001694456
953,Stratified Sampling,IV001,2022/1/12,002624.SZ,STOCK,0.001072822
954,Stratified Sampling,IV001,2022/1/12,300413.SZ,STOCK,0.001935089
955,Stratified Sampling,IV001,2022/1/12,600588.SH,STOCK,0.015901822
956,Stratified Sampling,IV001,2022/1/12,600845.SH,STOCK,0.005303949
957,Stratified Sampling,IV001,2022/1/12,002410.SZ,STOCK,0.007680199
958,Stratified Sampling,IV001,2022/1/12,002236.SZ,STOCK,0.003308702
959,Stratified Sampling,IV001,2022/1/12,688561.SH,STOCK,0.002556724
960,Stratified Sampling,IV001,2022/1/12,603019.SH,STOCK,0.004241154
961,Stratified Sampling,IV001,2022/1/12,000725.SZ,STOCK,0.031944013
962,Stratified Sampling,IV001,2022/1/12,002049.SZ,STOCK,0.018659073
963,Stratified Sampling,IV001,2022/1/12,300782.SZ,STOCK,0.012793647
964,Stratified Sampling,IV001,2022/1/12,300408.SZ,STOCK,0.008712915
965,Stratified Sampling,IV001,2022/1/12,600183.SH,STOCK,0.004592077
966,Stratified Sampling,IV001,2022/1/12,601231.SH,STOCK,0.005033237
967,Stratified Sampling,IV001,2022/1/12,601088.SH,STOCK,0.003358834
968,Stratified Sampling,IV001,2022/1/12,601225.SH,STOCK,0.002135617
969,Stratified Sampling,IV001,2022/1/12,601898.SH,STOCK,0.000521371
970,Stratified Sampling,IV001,2022/1/12,603260.SH,STOCK,0.008131386
971,Stratified Sampling,IV001,2022/1/12,600989.SH,STOCK,0.001724536
972,Stratified Sampling,IV001,2022/1/12,002601.SZ,STOCK,0.003629546
973,Stratified Sampling,IV001,2022/1/12,002064.SZ,STOCK,0.000651714
974,Stratified Sampling,IV001,2022/1/12,601216.SH,STOCK,0.00080211
975,Stratified Sampling,IV001,2022/1/12,600143.SH,STOCK,0.002506592
976,Stratified Sampling,IV001,2022/1/12,002024.SZ,STOCK,0.000691819
977,Stratified Sampling,IV001,2022/1/12,600655.SH,STOCK,0.000721899
978,Stratified Sampling,IV001,2022/1/12,601888.SH,STOCK,0.009685473
979,Stratified Sampling,IV001,2022/1/12,601933.SH,STOCK,0.00066174
980,Stratified Sampling,IV001,2022/1/12,603195.SH,STOCK,0.000591556
981,Stratified Sampling,IV001,2022/1/12,603833.SH,STOCK,0.001223217
982,Stratified Sampling,IV001,2022/1/12,603899.SH,STOCK,0.001082848
983,Stratified Sampling,IV001,2022/1/12,600760.SH,STOCK,0.005624793
984,Stratified Sampling,IV001,2022/1/12,600150.SH,STOCK,0.002005274
985,Stratified Sampling,IV001,2022/1/12,002179.SZ,STOCK,0.002496566
986,Stratified Sampling,IV001,2022/1/12,601989.SH,STOCK,0.002175722
987,Stratified Sampling,IV001,2022/1/12,000768.SZ,STOCK,0.002286012
988,Stratified Sampling,IV001,2022/1/12,002414.SZ,STOCK,0.001313454
989,Stratified Sampling,IV001,2022/1/12,600048.SH,STOCK,0.011149323
990,Stratified Sampling,IV001,2022/1/12,001979.SZ,STOCK,0.001915037
991,Stratified Sampling,IV001,2022/1/12,601155.SH,STOCK,0.001193138
992,Stratified Sampling,IV001,2022/1/12,000069.SZ,STOCK,0.001303428
993,Stratified Sampling,IV001,2022/1/12,600383.SH,STOCK,0.001323481
994,Stratified Sampling,IV001,2022/1/12,600848.SH,STOCK,0.001393665
995,Stratified Sampling,IV001,2022/1/12,002812.SZ,STOCK,0.060118111
996,Stratified Sampling,IV001,2022/1/12,600438.SH,STOCK,0.016563562
997,Stratified Sampling,IV001,2022/1/12,002459.SZ,STOCK,0.012472803
998,Stratified Sampling,IV001,2022/1/12,601865.SH,STOCK,0.009284418
999,Stratified Sampling,IV001,2022/1/12,603806.SH,STOCK,0.007830594
1000,Stratified Sampling,IV001,2022/1/12,002202.SZ,STOCK,0.006587325
1001,Stratified Sampling,IV001,2022/1/12,600690.SH,STOCK,0.021426351
1002,Stratified Sampling,IV001,2022/1/12,000651.SZ,STOCK,0.007920832
1003,Stratified Sampling,IV001,2022/1/12,002050.SZ,STOCK,0.002055406
1004,Stratified Sampling,IV001,2022/1/12,603486.SH,STOCK,0.001564114
1005,Stratified Sampling,IV001,2022/1/12,688169.SH,STOCK,0.000982584
1006,Stratified Sampling,IV001,2022/1/12,002032.SZ,STOCK,0.000451187
1007,Stratified Sampling,IV001,2022/1/12,002607.SZ,STOCK,0.00066174
1008,Stratified Sampling,IV001,2022/1/12,002841.SZ,STOCK,0.001223217
1009,Stratified Sampling,IV001,2022/1/12,300144.SZ,STOCK,0.001012663
1010,Stratified Sampling,IV001,2022/1/12,601633.SH,STOCK,0.013685994
1011,Stratified Sampling,IV001,2022/1/12,601238.SH,STOCK,0.0058554
1012,Stratified Sampling,IV001,2022/1/12,600660.SH,STOCK,0.006827958
1013,Stratified Sampling,IV001,2022/1/12,000625.SZ,STOCK,0.002616882
1014,Stratified Sampling,IV001,2022/1/12,601799.SH,STOCK,0.003338781
1015,Stratified Sampling,IV001,2022/1/12,601966.SH,STOCK,0.001564114
1016,Stratified Sampling,IV001,2022/1/12,601766.SH,STOCK,0.009474919
1017,Stratified Sampling,IV001,2022/1/12,300124.SZ,STOCK,0.005705004
1018,Stratified Sampling,IV001,2022/1/12,000157.SZ,STOCK,0.003539308
1019,Stratified Sampling,IV001,2022/1/12,688009.SH,STOCK,0.000581529
1020,Stratified Sampling,IV001,2022/1/12,002008.SZ,STOCK,0.002085485
1021,Stratified Sampling,IV001,2022/1/12,603338.SH,STOCK,0.002366223
1022,Stratified Sampling,IV001,2022/1/13,000538.SZ,STOCK,0.047675386
1023,Stratified Sampling,IV001,2022/1/13,603392.SH,STOCK,0.015450635
1024,Stratified Sampling,IV001,2022/1/13,601607.SH,STOCK,0.01201159
1025,Stratified Sampling,IV001,2022/1/13,300529.SZ,STOCK,0.008241676
1026,Stratified Sampling,IV001,2022/1/13,600079.SH,STOCK,0.006136138
1027,Stratified Sampling,IV001,2022/1/13,603233.SH,STOCK,0.004953026
1028,Stratified Sampling,IV001,2022/1/13,601186.SH,STOCK,0.001624272
1029,Stratified Sampling,IV001,2022/1/13,601390.SH,STOCK,0.002667014
1030,Stratified Sampling,IV001,2022/1/13,601618.SH,STOCK,0.001233243
1031,Stratified Sampling,IV001,2022/1/13,601668.SH,STOCK,0.004742473
1032,Stratified Sampling,IV001,2022/1/13,601669.SH,STOCK,0.002797357
1033,Stratified Sampling,IV001,2022/1/13,601800.SH,STOCK,0.001363586
1034,Stratified Sampling,IV001,2022/1/13,600028.SH,STOCK,0.004712394
1035,Stratified Sampling,IV001,2022/1/13,002493.SZ,STOCK,0.002496566
1036,Stratified Sampling,IV001,2022/1/13,600346.SH,STOCK,0.002195775
1037,Stratified Sampling,IV001,2022/1/13,000301.SZ,STOCK,0.001263323
1038,Stratified Sampling,IV001,2022/1/13,601808.SH,STOCK,0.000401055
1039,Stratified Sampling,IV001,2022/1/13,000703.SZ,STOCK,0.001052769
1040,Stratified Sampling,IV001,2022/1/13,300888.SZ,STOCK,0.000320844
1041,Stratified Sampling,IV001,2022/1/13,300896.SZ,STOCK,0.002095511
1042,Stratified Sampling,IV001,2022/1/13,688363.SH,STOCK,0.000671767
1043,Stratified Sampling,IV001,2022/1/13,600905.SH,STOCK,0.014578341
1044,Stratified Sampling,IV001,2022/1/13,003816.SZ,STOCK,0.001674404
1045,Stratified Sampling,IV001,2022/1/13,601985.SH,STOCK,0.002626909
1046,Stratified Sampling,IV001,2022/1/13,600011.SH,STOCK,0.001925063
1047,Stratified Sampling,IV001,2022/1/13,600025.SH,STOCK,0.000531398
1048,Stratified Sampling,IV001,2022/1/13,600795.SH,STOCK,0.00281741
1049,Stratified Sampling,IV001,2022/1/13,000063.SZ,STOCK,0.004812657
1050,Stratified Sampling,IV001,2022/1/13,300628.SZ,STOCK,0.001333507
1051,Stratified Sampling,IV001,2022/1/13,600050.SH,STOCK,0.003298676
1052,Stratified Sampling,IV001,2022/1/13,000708.SZ,STOCK,0.000932452
1053,Stratified Sampling,IV001,2022/1/13,600010.SH,STOCK,0.002877568
1054,Stratified Sampling,IV001,2022/1/13,600019.SH,STOCK,0.002887594
1055,Stratified Sampling,IV001,2022/1/13,601995.SH,STOCK,0.055907036
1056,Stratified Sampling,IV001,2022/1/13,601211.SH,STOCK,0.01460842
1057,Stratified Sampling,IV001,2022/1/13,002736.SZ,STOCK,0.012653278
